claim_id,split,claim_status,variation,file_path
756,train,Valid,1,output\tm_dataset\train\Valid_Claim\756_v1.jpg
756,train,Valid,2,output\tm_dataset\train\Valid_Claim\756_v2.jpg
758,train,Valid,1,output\tm_dataset\train\Valid_Claim\758_v1.jpg
758,train,Valid,2,output\tm_dataset\train\Valid_Claim\758_v2.jpg
759,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\759_v1.jpg
759,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\759_v2.jpg
760,train,Valid,1,output\tm_dataset\train\Valid_Claim\760_v1.jpg
760,train,Valid,2,output\tm_dataset\train\Valid_Claim\760_v2.jpg
762,train,Valid,1,output\tm_dataset\train\Valid_Claim\762_v1.jpg
762,train,Valid,2,output\tm_dataset\train\Valid_Claim\762_v2.jpg
763,train,Valid,1,output\tm_dataset\train\Valid_Claim\763_v1.jpg
763,train,Valid,2,output\tm_dataset\train\Valid_Claim\763_v2.jpg
765,train,Manual Review,1,output\tm_dataset\train\Manual_Review\765_v1.jpg
765,train,Manual Review,2,output\tm_dataset\train\Manual_Review\765_v2.jpg
766,train,Manual Review,1,output\tm_dataset\train\Manual_Review\766_v1.jpg
766,train,Manual Review,2,output\tm_dataset\train\Manual_Review\766_v2.jpg
768,train,Valid,1,output\tm_dataset\train\Valid_Claim\768_v1.jpg
768,train,Valid,2,output\tm_dataset\train\Valid_Claim\768_v2.jpg
769,train,Valid,1,output\tm_dataset\train\Valid_Claim\769_v1.jpg
769,train,Valid,2,output\tm_dataset\train\Valid_Claim\769_v2.jpg
770,train,Valid,1,output\tm_dataset\train\Valid_Claim\770_v1.jpg
770,train,Valid,2,output\tm_dataset\train\Valid_Claim\770_v2.jpg
771,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\771_v1.jpg
771,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\771_v2.jpg
772,train,Manual Review,1,output\tm_dataset\train\Manual_Review\772_v1.jpg
772,train,Manual Review,2,output\tm_dataset\train\Manual_Review\772_v2.jpg
774,train,Manual Review,1,output\tm_dataset\train\Manual_Review\774_v1.jpg
774,train,Manual Review,2,output\tm_dataset\train\Manual_Review\774_v2.jpg
775,train,Valid,1,output\tm_dataset\train\Valid_Claim\775_v1.jpg
775,train,Valid,2,output\tm_dataset\train\Valid_Claim\775_v2.jpg
777,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\777_v1.jpg
777,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\777_v2.jpg
778,train,Valid,1,output\tm_dataset\train\Valid_Claim\778_v1.jpg
778,train,Valid,2,output\tm_dataset\train\Valid_Claim\778_v2.jpg
780,train,Valid,1,output\tm_dataset\train\Valid_Claim\780_v1.jpg
780,train,Valid,2,output\tm_dataset\train\Valid_Claim\780_v2.jpg
781,train,Valid,1,output\tm_dataset\train\Valid_Claim\781_v1.jpg
781,train,Valid,2,output\tm_dataset\train\Valid_Claim\781_v2.jpg
782,train,Valid,1,output\tm_dataset\train\Valid_Claim\782_v1.jpg
782,train,Valid,2,output\tm_dataset\train\Valid_Claim\782_v2.jpg
784,train,Valid,1,output\tm_dataset\train\Valid_Claim\784_v1.jpg
784,train,Valid,2,output\tm_dataset\train\Valid_Claim\784_v2.jpg
785,train,Manual Review,1,output\tm_dataset\train\Manual_Review\785_v1.jpg
785,train,Manual Review,2,output\tm_dataset\train\Manual_Review\785_v2.jpg
787,train,Manual Review,1,output\tm_dataset\train\Manual_Review\787_v1.jpg
787,train,Manual Review,2,output\tm_dataset\train\Manual_Review\787_v2.jpg
788,train,Valid,1,output\tm_dataset\train\Valid_Claim\788_v1.jpg
788,train,Valid,2,output\tm_dataset\train\Valid_Claim\788_v2.jpg
789,train,Valid,1,output\tm_dataset\train\Valid_Claim\789_v1.jpg
789,train,Valid,2,output\tm_dataset\train\Valid_Claim\789_v2.jpg
790,train,Valid,1,output\tm_dataset\train\Valid_Claim\790_v1.jpg
790,train,Valid,2,output\tm_dataset\train\Valid_Claim\790_v2.jpg
791,train,Valid,1,output\tm_dataset\train\Valid_Claim\791_v1.jpg
791,train,Valid,2,output\tm_dataset\train\Valid_Claim\791_v2.jpg
794,train,Valid,1,output\tm_dataset\train\Valid_Claim\794_v1.jpg
794,train,Valid,2,output\tm_dataset\train\Valid_Claim\794_v2.jpg
795,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\795_v1.jpg
795,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\795_v2.jpg
797,train,Valid,1,output\tm_dataset\train\Valid_Claim\797_v1.jpg
797,train,Valid,2,output\tm_dataset\train\Valid_Claim\797_v2.jpg
798,train,Manual Review,1,output\tm_dataset\train\Manual_Review\798_v1.jpg
798,train,Manual Review,2,output\tm_dataset\train\Manual_Review\798_v2.jpg
799,train,Manual Review,1,output\tm_dataset\train\Manual_Review\799_v1.jpg
799,train,Manual Review,2,output\tm_dataset\train\Manual_Review\799_v2.jpg
800,train,Valid,1,output\tm_dataset\train\Valid_Claim\800_v1.jpg
800,train,Valid,2,output\tm_dataset\train\Valid_Claim\800_v2.jpg
801,train,Valid,1,output\tm_dataset\train\Valid_Claim\801_v1.jpg
801,train,Valid,2,output\tm_dataset\train\Valid_Claim\801_v2.jpg
803,train,Valid,1,output\tm_dataset\train\Valid_Claim\803_v1.jpg
803,train,Valid,2,output\tm_dataset\train\Valid_Claim\803_v2.jpg
804,train,Manual Review,1,output\tm_dataset\train\Manual_Review\804_v1.jpg
804,train,Manual Review,2,output\tm_dataset\train\Manual_Review\804_v2.jpg
807,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\807_v1.jpg
807,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\807_v2.jpg
808,train,Valid,1,output\tm_dataset\train\Valid_Claim\808_v1.jpg
808,train,Valid,2,output\tm_dataset\train\Valid_Claim\808_v2.jpg
809,train,Valid,1,output\tm_dataset\train\Valid_Claim\809_v1.jpg
809,train,Valid,2,output\tm_dataset\train\Valid_Claim\809_v2.jpg
811,train,Manual Review,1,output\tm_dataset\train\Manual_Review\811_v1.jpg
811,train,Manual Review,2,output\tm_dataset\train\Manual_Review\811_v2.jpg
813,train,Valid,1,output\tm_dataset\train\Valid_Claim\813_v1.jpg
813,train,Valid,2,output\tm_dataset\train\Valid_Claim\813_v2.jpg
814,train,Valid,1,output\tm_dataset\train\Valid_Claim\814_v1.jpg
814,train,Valid,2,output\tm_dataset\train\Valid_Claim\814_v2.jpg
816,train,Valid,1,output\tm_dataset\train\Valid_Claim\816_v1.jpg
816,train,Valid,2,output\tm_dataset\train\Valid_Claim\816_v2.jpg
818,train,Valid,1,output\tm_dataset\train\Valid_Claim\818_v1.jpg
818,train,Valid,2,output\tm_dataset\train\Valid_Claim\818_v2.jpg
820,train,Valid,1,output\tm_dataset\train\Valid_Claim\820_v1.jpg
820,train,Valid,2,output\tm_dataset\train\Valid_Claim\820_v2.jpg
821,train,Valid,1,output\tm_dataset\train\Valid_Claim\821_v1.jpg
821,train,Valid,2,output\tm_dataset\train\Valid_Claim\821_v2.jpg
822,train,Valid,1,output\tm_dataset\train\Valid_Claim\822_v1.jpg
822,train,Valid,2,output\tm_dataset\train\Valid_Claim\822_v2.jpg
824,train,Valid,1,output\tm_dataset\train\Valid_Claim\824_v1.jpg
824,train,Valid,2,output\tm_dataset\train\Valid_Claim\824_v2.jpg
826,train,Manual Review,1,output\tm_dataset\train\Manual_Review\826_v1.jpg
826,train,Manual Review,2,output\tm_dataset\train\Manual_Review\826_v2.jpg
827,train,Manual Review,1,output\tm_dataset\train\Manual_Review\827_v1.jpg
827,train,Manual Review,2,output\tm_dataset\train\Manual_Review\827_v2.jpg
828,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\828_v1.jpg
828,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\828_v2.jpg
830,train,Valid,1,output\tm_dataset\train\Valid_Claim\830_v1.jpg
830,train,Valid,2,output\tm_dataset\train\Valid_Claim\830_v2.jpg
831,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\831_v1.jpg
831,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\831_v2.jpg
836,train,Valid,1,output\tm_dataset\train\Valid_Claim\836_v1.jpg
836,train,Valid,2,output\tm_dataset\train\Valid_Claim\836_v2.jpg
837,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\837_v1.jpg
837,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\837_v2.jpg
838,train,Valid,1,output\tm_dataset\train\Valid_Claim\838_v1.jpg
838,train,Valid,2,output\tm_dataset\train\Valid_Claim\838_v2.jpg
839,train,Valid,1,output\tm_dataset\train\Valid_Claim\839_v1.jpg
839,train,Valid,2,output\tm_dataset\train\Valid_Claim\839_v2.jpg
840,train,Manual Review,1,output\tm_dataset\train\Manual_Review\840_v1.jpg
840,train,Manual Review,2,output\tm_dataset\train\Manual_Review\840_v2.jpg
842,train,Valid,1,output\tm_dataset\train\Valid_Claim\842_v1.jpg
842,train,Valid,2,output\tm_dataset\train\Valid_Claim\842_v2.jpg
843,train,Manual Review,1,output\tm_dataset\train\Manual_Review\843_v1.jpg
843,train,Manual Review,2,output\tm_dataset\train\Manual_Review\843_v2.jpg
844,train,Manual Review,1,output\tm_dataset\train\Manual_Review\844_v1.jpg
844,train,Manual Review,2,output\tm_dataset\train\Manual_Review\844_v2.jpg
845,train,Manual Review,1,output\tm_dataset\train\Manual_Review\845_v1.jpg
845,train,Manual Review,2,output\tm_dataset\train\Manual_Review\845_v2.jpg
848,train,Valid,1,output\tm_dataset\train\Valid_Claim\848_v1.jpg
848,train,Valid,2,output\tm_dataset\train\Valid_Claim\848_v2.jpg
849,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\849_v1.jpg
849,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\849_v2.jpg
850,train,Manual Review,1,output\tm_dataset\train\Manual_Review\850_v1.jpg
850,train,Manual Review,2,output\tm_dataset\train\Manual_Review\850_v2.jpg
851,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\851_v1.jpg
851,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\851_v2.jpg
854,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\854_v1.jpg
854,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\854_v2.jpg
855,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\855_v1.jpg
855,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\855_v2.jpg
856,train,Manual Review,1,output\tm_dataset\train\Manual_Review\856_v1.jpg
856,train,Manual Review,2,output\tm_dataset\train\Manual_Review\856_v2.jpg
859,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\859_v1.jpg
859,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\859_v2.jpg
860,train,Manual Review,1,output\tm_dataset\train\Manual_Review\860_v1.jpg
860,train,Manual Review,2,output\tm_dataset\train\Manual_Review\860_v2.jpg
861,train,Manual Review,1,output\tm_dataset\train\Manual_Review\861_v1.jpg
861,train,Manual Review,2,output\tm_dataset\train\Manual_Review\861_v2.jpg
862,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\862_v1.jpg
862,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\862_v2.jpg
864,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\864_v1.jpg
864,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\864_v2.jpg
865,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\865_v1.jpg
865,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\865_v2.jpg
866,train,Valid,1,output\tm_dataset\train\Valid_Claim\866_v1.jpg
866,train,Valid,2,output\tm_dataset\train\Valid_Claim\866_v2.jpg
867,train,Manual Review,1,output\tm_dataset\train\Manual_Review\867_v1.jpg
867,train,Manual Review,2,output\tm_dataset\train\Manual_Review\867_v2.jpg
868,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\868_v1.jpg
868,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\868_v2.jpg
869,train,Manual Review,1,output\tm_dataset\train\Manual_Review\869_v1.jpg
869,train,Manual Review,2,output\tm_dataset\train\Manual_Review\869_v2.jpg
871,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\871_v1.jpg
871,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\871_v2.jpg
872,train,Manual Review,1,output\tm_dataset\train\Manual_Review\872_v1.jpg
872,train,Manual Review,2,output\tm_dataset\train\Manual_Review\872_v2.jpg
873,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\873_v1.jpg
873,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\873_v2.jpg
874,train,Manual Review,1,output\tm_dataset\train\Manual_Review\874_v1.jpg
874,train,Manual Review,2,output\tm_dataset\train\Manual_Review\874_v2.jpg
875,train,Valid,1,output\tm_dataset\train\Valid_Claim\875_v1.jpg
875,train,Valid,2,output\tm_dataset\train\Valid_Claim\875_v2.jpg
876,train,Manual Review,1,output\tm_dataset\train\Manual_Review\876_v1.jpg
876,train,Manual Review,2,output\tm_dataset\train\Manual_Review\876_v2.jpg
878,train,Manual Review,1,output\tm_dataset\train\Manual_Review\878_v1.jpg
878,train,Manual Review,2,output\tm_dataset\train\Manual_Review\878_v2.jpg
881,train,Manual Review,1,output\tm_dataset\train\Manual_Review\881_v1.jpg
881,train,Manual Review,2,output\tm_dataset\train\Manual_Review\881_v2.jpg
883,train,Manual Review,1,output\tm_dataset\train\Manual_Review\883_v1.jpg
883,train,Manual Review,2,output\tm_dataset\train\Manual_Review\883_v2.jpg
884,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\884_v1.jpg
884,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\884_v2.jpg
886,train,Manual Review,1,output\tm_dataset\train\Manual_Review\886_v1.jpg
886,train,Manual Review,2,output\tm_dataset\train\Manual_Review\886_v2.jpg
887,train,Valid,1,output\tm_dataset\train\Valid_Claim\887_v1.jpg
887,train,Valid,2,output\tm_dataset\train\Valid_Claim\887_v2.jpg
888,train,Manual Review,1,output\tm_dataset\train\Manual_Review\888_v1.jpg
888,train,Manual Review,2,output\tm_dataset\train\Manual_Review\888_v2.jpg
889,train,Manual Review,1,output\tm_dataset\train\Manual_Review\889_v1.jpg
889,train,Manual Review,2,output\tm_dataset\train\Manual_Review\889_v2.jpg
890,train,Manual Review,1,output\tm_dataset\train\Manual_Review\890_v1.jpg
890,train,Manual Review,2,output\tm_dataset\train\Manual_Review\890_v2.jpg
891,train,Manual Review,1,output\tm_dataset\train\Manual_Review\891_v1.jpg
891,train,Manual Review,2,output\tm_dataset\train\Manual_Review\891_v2.jpg
892,train,Manual Review,1,output\tm_dataset\train\Manual_Review\892_v1.jpg
892,train,Manual Review,2,output\tm_dataset\train\Manual_Review\892_v2.jpg
893,train,Manual Review,1,output\tm_dataset\train\Manual_Review\893_v1.jpg
893,train,Manual Review,2,output\tm_dataset\train\Manual_Review\893_v2.jpg
894,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\894_v1.jpg
894,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\894_v2.jpg
895,train,Manual Review,1,output\tm_dataset\train\Manual_Review\895_v1.jpg
895,train,Manual Review,2,output\tm_dataset\train\Manual_Review\895_v2.jpg
896,train,Manual Review,1,output\tm_dataset\train\Manual_Review\896_v1.jpg
896,train,Manual Review,2,output\tm_dataset\train\Manual_Review\896_v2.jpg
897,train,Valid,1,output\tm_dataset\train\Valid_Claim\897_v1.jpg
897,train,Valid,2,output\tm_dataset\train\Valid_Claim\897_v2.jpg
898,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\898_v1.jpg
898,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\898_v2.jpg
900,train,Manual Review,1,output\tm_dataset\train\Manual_Review\900_v1.jpg
900,train,Manual Review,2,output\tm_dataset\train\Manual_Review\900_v2.jpg
901,train,Valid,1,output\tm_dataset\train\Valid_Claim\901_v1.jpg
901,train,Valid,2,output\tm_dataset\train\Valid_Claim\901_v2.jpg
902,train,Valid,1,output\tm_dataset\train\Valid_Claim\902_v1.jpg
902,train,Valid,2,output\tm_dataset\train\Valid_Claim\902_v2.jpg
903,train,Valid,1,output\tm_dataset\train\Valid_Claim\903_v1.jpg
903,train,Valid,2,output\tm_dataset\train\Valid_Claim\903_v2.jpg
904,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\904_v1.jpg
904,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\904_v2.jpg
906,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\906_v1.jpg
906,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\906_v2.jpg
907,train,Valid,1,output\tm_dataset\train\Valid_Claim\907_v1.jpg
907,train,Valid,2,output\tm_dataset\train\Valid_Claim\907_v2.jpg
909,train,Manual Review,1,output\tm_dataset\train\Manual_Review\909_v1.jpg
909,train,Manual Review,2,output\tm_dataset\train\Manual_Review\909_v2.jpg
910,train,Manual Review,1,output\tm_dataset\train\Manual_Review\910_v1.jpg
910,train,Manual Review,2,output\tm_dataset\train\Manual_Review\910_v2.jpg
911,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\911_v1.jpg
911,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\911_v2.jpg
912,train,Valid,1,output\tm_dataset\train\Valid_Claim\912_v1.jpg
912,train,Valid,2,output\tm_dataset\train\Valid_Claim\912_v2.jpg
915,train,Manual Review,1,output\tm_dataset\train\Manual_Review\915_v1.jpg
915,train,Manual Review,2,output\tm_dataset\train\Manual_Review\915_v2.jpg
917,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\917_v1.jpg
917,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\917_v2.jpg
918,train,Valid,1,output\tm_dataset\train\Valid_Claim\918_v1.jpg
918,train,Valid,2,output\tm_dataset\train\Valid_Claim\918_v2.jpg
919,train,Valid,1,output\tm_dataset\train\Valid_Claim\919_v1.jpg
919,train,Valid,2,output\tm_dataset\train\Valid_Claim\919_v2.jpg
921,train,Valid,1,output\tm_dataset\train\Valid_Claim\921_v1.jpg
921,train,Valid,2,output\tm_dataset\train\Valid_Claim\921_v2.jpg
922,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\922_v1.jpg
922,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\922_v2.jpg
924,train,Manual Review,1,output\tm_dataset\train\Manual_Review\924_v1.jpg
924,train,Manual Review,2,output\tm_dataset\train\Manual_Review\924_v2.jpg
925,train,Valid,1,output\tm_dataset\train\Valid_Claim\925_v1.jpg
925,train,Valid,2,output\tm_dataset\train\Valid_Claim\925_v2.jpg
926,train,Manual Review,1,output\tm_dataset\train\Manual_Review\926_v1.jpg
926,train,Manual Review,2,output\tm_dataset\train\Manual_Review\926_v2.jpg
927,train,Valid,1,output\tm_dataset\train\Valid_Claim\927_v1.jpg
927,train,Valid,2,output\tm_dataset\train\Valid_Claim\927_v2.jpg
928,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\928_v1.jpg
928,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\928_v2.jpg
929,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\929_v1.jpg
929,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\929_v2.jpg
930,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\930_v1.jpg
930,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\930_v2.jpg
932,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\932_v1.jpg
932,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\932_v2.jpg
933,train,Manual Review,1,output\tm_dataset\train\Manual_Review\933_v1.jpg
933,train,Manual Review,2,output\tm_dataset\train\Manual_Review\933_v2.jpg
934,train,Valid,1,output\tm_dataset\train\Valid_Claim\934_v1.jpg
934,train,Valid,2,output\tm_dataset\train\Valid_Claim\934_v2.jpg
935,train,Manual Review,1,output\tm_dataset\train\Manual_Review\935_v1.jpg
935,train,Manual Review,2,output\tm_dataset\train\Manual_Review\935_v2.jpg
936,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\936_v1.jpg
936,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\936_v2.jpg
937,train,Manual Review,1,output\tm_dataset\train\Manual_Review\937_v1.jpg
937,train,Manual Review,2,output\tm_dataset\train\Manual_Review\937_v2.jpg
939,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\939_v1.jpg
939,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\939_v2.jpg
941,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\941_v1.jpg
941,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\941_v2.jpg
942,train,Valid,1,output\tm_dataset\train\Valid_Claim\942_v1.jpg
942,train,Valid,2,output\tm_dataset\train\Valid_Claim\942_v2.jpg
943,train,Valid,1,output\tm_dataset\train\Valid_Claim\943_v1.jpg
943,train,Valid,2,output\tm_dataset\train\Valid_Claim\943_v2.jpg
945,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\945_v1.jpg
945,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\945_v2.jpg
946,train,Manual Review,1,output\tm_dataset\train\Manual_Review\946_v1.jpg
946,train,Manual Review,2,output\tm_dataset\train\Manual_Review\946_v2.jpg
947,train,Valid,1,output\tm_dataset\train\Valid_Claim\947_v1.jpg
947,train,Valid,2,output\tm_dataset\train\Valid_Claim\947_v2.jpg
951,train,Valid,1,output\tm_dataset\train\Valid_Claim\951_v1.jpg
951,train,Valid,2,output\tm_dataset\train\Valid_Claim\951_v2.jpg
952,train,Manual Review,1,output\tm_dataset\train\Manual_Review\952_v1.jpg
952,train,Manual Review,2,output\tm_dataset\train\Manual_Review\952_v2.jpg
954,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\954_v1.jpg
954,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\954_v2.jpg
957,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\957_v1.jpg
957,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\957_v2.jpg
958,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\958_v1.jpg
958,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\958_v2.jpg
962,train,Manual Review,1,output\tm_dataset\train\Manual_Review\962_v1.jpg
962,train,Manual Review,2,output\tm_dataset\train\Manual_Review\962_v2.jpg
964,train,Manual Review,1,output\tm_dataset\train\Manual_Review\964_v1.jpg
964,train,Manual Review,2,output\tm_dataset\train\Manual_Review\964_v2.jpg
965,train,Valid,1,output\tm_dataset\train\Valid_Claim\965_v1.jpg
965,train,Valid,2,output\tm_dataset\train\Valid_Claim\965_v2.jpg
966,train,Manual Review,1,output\tm_dataset\train\Manual_Review\966_v1.jpg
966,train,Manual Review,2,output\tm_dataset\train\Manual_Review\966_v2.jpg
967,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\967_v1.jpg
967,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\967_v2.jpg
971,train,Manual Review,1,output\tm_dataset\train\Manual_Review\971_v1.jpg
971,train,Manual Review,2,output\tm_dataset\train\Manual_Review\971_v2.jpg
973,train,Manual Review,1,output\tm_dataset\train\Manual_Review\973_v1.jpg
973,train,Manual Review,2,output\tm_dataset\train\Manual_Review\973_v2.jpg
974,train,Valid,1,output\tm_dataset\train\Valid_Claim\974_v1.jpg
974,train,Valid,2,output\tm_dataset\train\Valid_Claim\974_v2.jpg
975,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\975_v1.jpg
975,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\975_v2.jpg
976,train,Manual Review,1,output\tm_dataset\train\Manual_Review\976_v1.jpg
976,train,Manual Review,2,output\tm_dataset\train\Manual_Review\976_v2.jpg
977,train,Valid,1,output\tm_dataset\train\Valid_Claim\977_v1.jpg
977,train,Valid,2,output\tm_dataset\train\Valid_Claim\977_v2.jpg
978,train,Manual Review,1,output\tm_dataset\train\Manual_Review\978_v1.jpg
978,train,Manual Review,2,output\tm_dataset\train\Manual_Review\978_v2.jpg
980,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\980_v1.jpg
980,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\980_v2.jpg
981,train,Valid,1,output\tm_dataset\train\Valid_Claim\981_v1.jpg
981,train,Valid,2,output\tm_dataset\train\Valid_Claim\981_v2.jpg
983,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\983_v1.jpg
983,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\983_v2.jpg
984,train,Manual Review,1,output\tm_dataset\train\Manual_Review\984_v1.jpg
984,train,Manual Review,2,output\tm_dataset\train\Manual_Review\984_v2.jpg
988,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\988_v1.jpg
988,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\988_v2.jpg
990,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\990_v1.jpg
990,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\990_v2.jpg
991,train,Manual Review,1,output\tm_dataset\train\Manual_Review\991_v1.jpg
991,train,Manual Review,2,output\tm_dataset\train\Manual_Review\991_v2.jpg
993,train,Manual Review,1,output\tm_dataset\train\Manual_Review\993_v1.jpg
993,train,Manual Review,2,output\tm_dataset\train\Manual_Review\993_v2.jpg
994,train,Manual Review,1,output\tm_dataset\train\Manual_Review\994_v1.jpg
994,train,Manual Review,2,output\tm_dataset\train\Manual_Review\994_v2.jpg
995,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\995_v1.jpg
995,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\995_v2.jpg
996,train,Manual Review,1,output\tm_dataset\train\Manual_Review\996_v1.jpg
996,train,Manual Review,2,output\tm_dataset\train\Manual_Review\996_v2.jpg
997,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\997_v1.jpg
997,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\997_v2.jpg
998,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\998_v1.jpg
998,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\998_v2.jpg
1001,train,Valid,1,output\tm_dataset\train\Valid_Claim\1001_v1.jpg
1001,train,Valid,2,output\tm_dataset\train\Valid_Claim\1001_v2.jpg
1005,train,Valid,1,output\tm_dataset\train\Valid_Claim\1005_v1.jpg
1005,train,Valid,2,output\tm_dataset\train\Valid_Claim\1005_v2.jpg
1006,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1006_v1.jpg
1006,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1006_v2.jpg
1007,train,Invalid,1,output\tm_dataset\train\Invalid_Claim\1007_v1.jpg
1007,train,Invalid,2,output\tm_dataset\train\Invalid_Claim\1007_v2.jpg
1008,train,Valid,1,output\tm_dataset\train\Valid_Claim\1008_v1.jpg
1008,train,Valid,2,output\tm_dataset\train\Valid_Claim\1008_v2.jpg
1010,train,Valid,1,output\tm_dataset\train\Valid_Claim\1010_v1.jpg
1010,train,Valid,2,output\tm_dataset\train\Valid_Claim\1010_v2.jpg
1011,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1011_v1.jpg
1011,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1011_v2.jpg
1012,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1012_v1.jpg
1012,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1012_v2.jpg
1015,train,Valid,1,output\tm_dataset\train\Valid_Claim\1015_v1.jpg
1015,train,Valid,2,output\tm_dataset\train\Valid_Claim\1015_v2.jpg
1016,train,Manual Review,1,output\tm_dataset\train\Manual_Review\1016_v1.jpg
1016,train,Manual Review,2,output\tm_dataset\train\Manual_Review\1016_v2.jpg
