claim_id,product_category,product_age_months,warranty_period_months,receipt_available,serial_number_valid,damage_type,repair_history,purchase_price,claim_amount,days_since_purchase,claim_status
1035,Camera,39,24,1,0,Water Damage,4,1102.36,790.96,1162,Invalid
1036,Headphones,56,36,0,1,Water Damage,2,352.39,158.56,1675,Invalid
1037,Washing Machine,47,36,0,1,Manufacturing Defect,1,1162.02,803.44,1407,Manual Review
1038,Washing Machine,2,36,1,1,Software Failure,2,1144.66,598.32,51,Valid
1039,Tablet,24,12,1,0,Physical Damage,1,467.09,315.73,723,Invalid
1040,Tablet,9,12,1,1,Battery Failure,1,1074.68,633.71,270,Valid
1041,Tablet,35,24,0,1,Physical Damage,2,895.77,145.79,1048,Invalid
1042,Camera,14,24,1,0,Electrical Failure,1,891.24,699.5,435,Manual Review
1043,TV,14,24,1,1,Manufacturing Defect,2,1340.52,1059.79,426,Valid
1044,Smartphone,21,12,0,0,Physical Damage,4,512.22,393.67,638,Invalid
1045,Smartphone,2,12,0,1,Manufacturing Defect,4,672.62,530.9,57,Manual Review
1046,Smartphone,10,24,1,1,Battery Failure,0,616.51,265.9,303,Valid
1047,Smartphone,55,12,0,0,Physical Damage,4,1070.05,253.57,1645,Invalid
1048,Smartphone,2,24,1,1,Software Failure,1,346.52,132.07,61,Valid
1049,Smartphone,12,36,1,1,Electrical Failure,2,1462.59,689.93,375,Valid
1050,Smartphone,58,24,0,0,Water Damage,1,241.19,124.6,1750,Invalid
1051,Camera,40,12,1,0,Electrical Failure,1,1011.3,1075.65,1208,Manual Review
1052,Laptop,4,24,1,1,Battery Failure,1,1012.91,809.81,127,Valid
1053,Laptop,52,12,0,1,Water Damage,1,750.8,341.7,1548,Invalid
1054,Tablet,29,36,1,1,Electrical Failure,2,229.01,24.56,883,Valid
1055,Laptop,4,12,1,1,Software Failure,0,493.02,288.54,125,Valid
1056,TV,19,24,1,1,Battery Failure,0,694.46,309.63,563,Valid
1057,Refrigerator,13,36,0,0,Unknown,2,1712.44,953.54,394,Manual Review
1058,Refrigerator,6,12,1,0,Battery Failure,3,1437.83,1023.11,180,Manual Review
1059,Refrigerator,54,24,1,0,Software Failure,3,1083.94,1056.36,1622,Manual Review
1060,Smartphone,51,36,0,0,Water Damage,1,1224.81,612.89,1537,Invalid
1061,Laptop,11,12,1,1,Manufacturing Defect,2,1610.12,1152.95,339,Valid
1062,TV,59,36,1,1,Physical Damage,1,519.07,323.29,1769,Invalid
1063,TV,36,12,0,0,Water Damage,4,1221.52,944.17,1066,Invalid
1064,Refrigerator,19,36,1,1,Software Failure,0,1225.09,210.64,572,Valid
1065,Camera,18,12,0,0,Screen Damage,2,1900.89,1638.4,525,Manual Review
1066,Washing Machine,2,24,0,0,Software Failure,3,836.62,815.32,47,Manual Review
1067,Washing Machine,24,24,1,1,Manufacturing Defect,1,817.2,565.0,728,Valid
1068,Smartphone,19,12,0,0,Unknown,4,859.86,481.99,577,Invalid
1069,Smartphone,39,12,0,1,Software Failure,4,362.6,271.56,1160,Manual Review
1070,Tablet,2,24,1,1,Screen Damage,2,310.44,266.08,68,Manual Review
1071,Refrigerator,29,36,1,0,Unknown,2,1132.6,959.56,875,Manual Review
1072,Smartphone,11,24,1,1,Electrical Failure,0,425.25,174.23,331,Valid
1073,Refrigerator,17,12,1,0,Physical Damage,4,1652.38,1007.1,505,Invalid
1074,Laptop,40,12,0,0,Water Damage,3,1600.03,252.46,1186,Invalid
1075,Laptop,49,12,0,0,Unknown,4,2490.25,1780.61,1468,Manual Review
1076,Washing Machine,7,36,1,1,Electrical Failure,2,1222.66,325.43,218,Valid
1077,Laptop,54,12,1,1,Unknown,4,1354.23,726.24,1618,Invalid
1078,Camera,16,12,1,0,Physical Damage,4,485.05,364.36,489,Invalid
1079,Smartphone,4,12,1,1,Battery Failure,0,766.21,219.99,134,Valid
1080,Refrigerator,42,24,0,0,Unknown,4,1818.11,768.65,1252,Invalid
1081,Washing Machine,46,36,0,0,Unknown,1,1580.01,562.09,1375,Invalid
1082,Tablet,32,24,0,1,Physical Damage,3,1122.55,699.88,954,Invalid
1083,Laptop,50,36,0,1,Water Damage,3,2336.03,1533.62,1501,Manual Review
1084,Washing Machine,58,36,1,0,Unknown,3,947.68,729.08,1754,Invalid
1085,Washing Machine,41,36,1,0,Water Damage,3,1441.16,860.73,1232,Invalid
1086,Laptop,59,24,0,0,Physical Damage,4,2079.8,1112.0,1785,Invalid
1087,Laptop,42,36,0,1,Unknown,3,1865.73,541.1,1256,Invalid
1088,TV,42,12,0,0,Unknown,4,1218.46,841.23,1252,Manual Review
1089,Tablet,10,24,1,1,Unknown,0,598.83,340.07,308,Manual Review
1090,Refrigerator,12,36,0,0,Screen Damage,2,1026.51,762.74,367,Manual Review
1091,Washing Machine,11,24,1,1,Battery Failure,0,426.37,131.21,332,Valid
1092,Laptop,58,36,0,0,Unknown,3,1028.99,222.92,1738,Invalid
1093,Refrigerator,21,12,0,0,Water Damage,4,500.23,153.49,617,Invalid
1094,Washing Machine,50,36,1,0,Water Damage,2,741.27,517.48,1489,Invalid
1095,Laptop,12,12,1,1,Battery Failure,1,842.32,262.23,355,Valid
1096,Laptop,7,24,1,1,Manufacturing Defect,2,1026.55,396.51,196,Valid
1097,Headphones,54,36,1,1,Unknown,1,370.14,347.96,1623,Manual Review
1098,Smartphone,3,24,1,1,Battery Failure,1,439.22,264.29,79,Valid
1099,TV,40,12,0,1,Manufacturing Defect,2,541.3,468.7,1205,Manual Review
1100,TV,37,36,0,1,Software Failure,0,787.19,536.21,1121,Manual Review
1101,Smartphone,10,12,1,1,Software Failure,1,1490.32,1602.83,292,Manual Review
1102,Camera,6,12,1,1,Electrical Failure,1,337.0,80.86,179,Valid
1103,Tablet,42,36,0,1,Water Damage,2,815.16,432.15,1257,Invalid
1104,Tablet,1,36,1,1,Electrical Failure,2,782.51,97.26,44,Valid
1105,Headphones,1,12,1,1,Software Failure,0,168.44,70.86,36,Valid
1106,Camera,2,24,0,1,Screen Damage,1,1913.52,1736.56,64,Manual Review
1107,Washing Machine,2,12,1,1,Software Failure,0,1775.33,950.59,46,Valid
1108,Laptop,31,24,0,0,Physical Damage,3,1776.49,337.09,918,Invalid
1109,TV,12,12,1,1,Battery Failure,0,1048.02,276.72,346,Valid
1110,Camera,49,24,0,0,Unknown,3,1989.41,1521.99,1479,Invalid
1111,Smartphone,2,36,1,0,Battery Failure,4,1211.95,1265.41,63,Manual Review
1112,TV,32,12,1,0,Physical Damage,1,1829.23,332.04,968,Invalid
1113,Refrigerator,3,12,1,0,Electrical Failure,3,2064.3,1734.01,86,Manual Review
1114,TV,48,36,0,1,Water Damage,1,675.33,417.16,1444,Invalid
1115,Headphones,12,36,1,1,Physical Damage,2,280.13,184.47,355,Manual Review
1116,TV,38,24,0,1,Unknown,3,436.71,91.36,1154,Invalid
1117,Laptop,18,36,0,1,Electrical Failure,2,816.12,806.36,526,Manual Review
1118,Laptop,57,36,1,1,Water Damage,3,1374.22,1095.12,1721,Manual Review
1119,TV,2,12,1,1,Electrical Failure,1,425.95,271.76,69,Valid
1120,TV,52,36,0,1,Unknown,1,1014.65,970.44,1568,Manual Review
1121,Headphones,44,36,0,0,Electrical Failure,1,129.01,106.15,1327,Manual Review
1122,Camera,42,24,0,1,Battery Failure,3,277.75,288.38,1275,Manual Review
1123,Tablet,57,12,1,0,Physical Damage,2,792.66,465.36,1698,Invalid
1124,TV,2,12,1,1,Manufacturing Defect,2,1296.12,162.25,67,Valid
1125,TV,57,36,0,0,Unknown,3,332.21,194.36,1707,Invalid
1126,Smartphone,40,36,1,1,Unknown,4,945.66,337.15,1199,Invalid
1127,TV,6,36,0,1,Manufacturing Defect,1,280.02,307.0,182,Manual Review
1128,Tablet,12,24,1,1,Software Failure,1,505.29,205.44,364,Valid
1129,Smartphone,50,24,0,1,Software Failure,3,1017.81,852.81,1495,Manual Review
1130,Smartphone,1,12,1,1,Software Failure,0,171.3,92.78,23,Valid
1131,Refrigerator,58,36,0,0,Water Damage,3,1608.05,737.72,1752,Invalid
1132,Camera,9,36,1,1,Electrical Failure,1,1489.23,356.4,277,Valid
1133,Camera,49,12,0,1,Battery Failure,4,834.04,766.6,1468,Manual Review
1134,Washing Machine,41,24,0,0,Physical Damage,4,814.64,628.06,1220,Invalid
1135,TV,33,12,0,1,Unknown,2,595.69,356.52,988,Manual Review
1136,Smartphone,35,12,0,1,Water Damage,2,577.6,255.0,1052,Invalid
1137,Camera,9,36,1,1,Electrical Failure,0,424.2,115.26,280,Valid
1138,Tablet,24,36,1,1,Electrical Failure,1,412.09,241.97,708,Valid
1139,Camera,15,24,1,1,Software Failure,1,1674.49,1042.28,460,Valid
1140,Laptop,11,36,0,1,Water Damage,0,1304.99,1253.14,323,Manual Review
1141,Camera,4,24,1,1,Battery Failure,2,600.86,509.5,129,Valid
1142,Camera,53,24,0,0,Physical Damage,4,286.75,209.43,1587,Manual Review
1143,Refrigerator,60,12,0,0,Unknown,2,1176.51,660.5,1790,Invalid
1144,Camera,36,24,0,0,Water Damage,3,1569.06,1225.89,1085,Invalid
1145,Headphones,26,36,1,0,Water Damage,4,230.17,129.98,773,Manual Review
1146,Refrigerator,50,24,0,1,Physical Damage,3,463.55,193.44,1500,Invalid
1147,Washing Machine,40,36,1,1,Battery Failure,1,479.85,407.91,1195,Manual Review
1148,Headphones,56,12,0,1,Unknown,1,231.4,84.24,1682,Invalid
1149,TV,34,24,1,1,Screen Damage,2,457.46,306.9,1013,Manual Review
1150,Refrigerator,7,24,1,0,Water Damage,3,1336.93,1016.18,214,Manual Review
1151,Headphones,37,36,1,1,Unknown,1,205.41,133.83,1105,Manual Review
1152,Refrigerator,46,12,0,1,Unknown,3,573.35,445.39,1386,Manual Review
1153,Laptop,54,36,1,0,Unknown,4,723.68,460.27,1614,Invalid
1154,Headphones,37,12,0,0,Physical Damage,4,221.42,57.15,1122,Invalid
1155,Headphones,21,36,1,1,Software Failure,0,250.39,107.62,635,Valid
1156,Washing Machine,33,24,0,1,Physical Damage,3,696.4,432.88,995,Manual Review
1157,Headphones,56,24,0,0,Water Damage,1,78.07,17.97,1673,Invalid
1158,Camera,47,36,0,0,Unknown,4,2009.85,1514.35,1412,Invalid
1159,TV,10,24,1,1,Manufacturing Defect,1,1500.03,1165.65,301,Valid
1160,Camera,33,36,0,1,Unknown,4,1569.71,1430.12,992,Manual Review
1161,Laptop,60,24,0,1,Unknown,4,1268.23,482.65,1804,Invalid
1162,Smartphone,49,36,0,0,Water Damage,2,687.35,208.83,1464,Invalid
1163,Washing Machine,6,12,1,1,Battery Failure,0,471.04,227.45,181,Valid
1164,TV,24,12,0,0,Screen Damage,0,1981.26,1491.91,715,Manual Review
1165,TV,12,24,1,1,Electrical Failure,1,1280.03,869.47,361,Valid
1166,TV,48,36,0,0,Unknown,3,549.73,275.89,1434,Invalid
1167,Tablet,43,12,0,0,Water Damage,4,777.53,562.01,1299,Invalid
1168,Headphones,15,36,1,1,Water Damage,4,493.77,492.14,464,Manual Review
1169,TV,22,12,1,1,Manufacturing Defect,4,340.4,257.43,648,Manual Review
1170,Tablet,22,24,1,0,Water Damage,0,430.83,355.92,662,Manual Review
1171,Tablet,7,12,1,1,Software Failure,2,826.92,473.6,213,Valid
1172,Smartphone,47,24,1,1,Manufacturing Defect,0,1435.84,1194.59,1424,Manual Review
1173,Laptop,60,36,1,0,Screen Damage,0,581.48,354.41,1795,Manual Review
1174,Refrigerator,56,24,0,0,Unknown,4,2277.93,305.37,1693,Invalid
1175,Tablet,25,24,0,1,Physical Damage,4,498.47,214.26,758,Invalid
1176,Smartphone,16,24,1,1,Manufacturing Defect,0,250.01,100.14,485,Valid
1177,Washing Machine,35,24,0,0,Unknown,1,493.64,279.86,1041,Invalid
1178,Refrigerator,54,36,0,1,Physical Damage,4,2021.5,518.14,1628,Invalid
1179,Refrigerator,21,12,1,0,Physical Damage,1,1405.27,1213.7,618,Manual Review
1180,TV,42,36,1,0,Physical Damage,2,1284.2,860.08,1270,Invalid
1181,Washing Machine,28,24,1,1,Manufacturing Defect,4,739.86,488.56,838,Manual Review
1182,Laptop,59,12,0,1,Physical Damage,4,1499.05,692.36,1774,Invalid
1183,Headphones,52,12,0,0,Water Damage,2,259.42,113.67,1573,Invalid
1184,Headphones,50,36,1,0,Water Damage,4,90.81,54.29,1507,Invalid
1185,Tablet,7,12,1,1,Electrical Failure,2,332.73,219.97,213,Valid
1186,Washing Machine,26,24,1,0,Physical Damage,1,1787.92,714.64,778,Invalid
1187,Smartphone,32,24,0,0,Water Damage,2,706.78,466.55,956,Invalid
1188,Headphones,6,12,1,1,Electrical Failure,1,395.72,267.93,181,Valid
1189,Laptop,30,12,0,0,Water Damage,0,792.76,821.66,885,Manual Review
1190,Camera,3,12,1,1,Software Failure,1,1934.92,1357.69,100,Valid
1191,Washing Machine,3,36,1,1,Electrical Failure,2,937.73,247.47,98,Valid
1192,Tablet,11,36,0,1,Electrical Failure,3,1020.99,849.97,344,Manual Review
1193,TV,9,12,1,1,Electrical Failure,0,1324.74,462.07,280,Valid
1194,Laptop,24,12,0,0,Battery Failure,1,2151.54,1182.69,708,Manual Review
1195,Refrigerator,45,36,0,0,Water Damage,3,1431.68,881.64,1365,Invalid
1196,Refrigerator,50,12,0,0,Unknown,2,511.07,178.96,1496,Invalid
1197,Camera,14,24,1,1,Software Failure,0,1710.6,774.44,406,Valid
1198,Headphones,12,36,1,1,Software Failure,3,474.28,404.79,353,Manual Review
1199,Headphones,52,12,0,0,Physical Damage,4,404.77,413.08,1573,Manual Review
1200,Refrigerator,57,36,0,0,Water Damage,1,1495.68,1151.83,1719,Invalid
1201,TV,6,12,1,1,Physical Damage,4,1049.67,595.37,165,Manual Review
1202,Laptop,10,36,0,0,Physical Damage,1,614.88,404.45,310,Manual Review
1203,Camera,23,24,1,1,Battery Failure,0,1869.61,1017.21,682,Valid
1204,Washing Machine,56,36,0,0,Unknown,3,1373.95,519.75,1678,Invalid
1205,Refrigerator,1,36,0,0,Unknown,2,1844.67,1865.95,20,Manual Review
1206,Camera,59,24,1,0,Water Damage,0,1378.05,1286.59,1759,Manual Review
1207,Refrigerator,55,36,0,0,Unknown,2,1778.27,890.92,1644,Invalid
1208,Camera,15,24,1,1,Software Failure,0,1570.53,706.78,461,Valid
1209,Smartphone,21,12,0,1,Electrical Failure,1,924.6,1010.89,621,Manual Review
1210,Laptop,57,36,1,0,Unknown,0,1255.05,817.1,1703,Manual Review
1211,Tablet,24,24,1,1,Screen Damage,3,425.97,342.29,733,Manual Review
1212,Refrigerator,29,36,1,1,Battery Failure,2,2427.75,678.26,880,Valid
1213,Headphones,51,24,1,1,Physical Damage,4,95.81,49.96,1531,Manual Review
1214,Camera,29,36,1,1,Electrical Failure,1,1217.6,1010.96,870,Valid
1215,Washing Machine,2,12,1,1,Software Failure,1,997.06,282.07,64,Valid
1216,Tablet,37,36,0,0,Physical Damage,1,564.04,224.48,1120,Invalid
1217,TV,14,12,0,0,Screen Damage,3,301.14,330.05,434,Manual Review
1218,Camera,14,12,1,0,Water Damage,2,1628.15,1218.34,423,Invalid
1219,Laptop,54,24,0,0,Battery Failure,2,914.6,534.83,1605,Manual Review
1220,Camera,22,36,0,1,Battery Failure,2,809.66,708.34,673,Manual Review
1221,Refrigerator,32,12,0,0,Physical Damage,4,1991.39,1344.79,945,Invalid
1222,Washing Machine,10,12,1,1,Electrical Failure,0,428.42,256.31,296,Valid
1223,Washing Machine,38,36,1,0,Unknown,3,1159.02,513.89,1136,Invalid
1224,Tablet,60,12,0,0,Unknown,2,1170.21,595.03,1801,Invalid
1225,Tablet,37,36,0,0,Software Failure,2,794.71,628.1,1112,Manual Review
1226,Camera,13,24,1,1,Software Failure,2,1866.17,711.96,400,Valid
1227,Refrigerator,40,24,0,1,Water Damage,1,1939.81,2017.36,1199,Manual Review
1228,Headphones,42,24,0,0,Software Failure,3,187.23,122.92,1269,Manual Review
1229,Washing Machine,6,36,1,1,Battery Failure,1,1607.15,429.91,178,Valid
1230,Tablet,41,24,0,0,Water Damage,3,519.15,213.45,1233,Invalid
1231,Smartphone,4,24,1,1,Software Failure,0,537.29,109.18,131,Valid
1232,Headphones,8,12,1,1,Electrical Failure,0,339.72,58.01,236,Valid
1233,Washing Machine,1,24,1,1,Battery Failure,0,901.18,472.89,19,Valid
1234,Tablet,13,12,0,0,Unknown,4,1173.72,657.93,379,Invalid
1235,Smartphone,39,12,0,1,Software Failure,1,936.63,681.21,1176,Manual Review
1236,Tablet,3,24,1,0,Battery Failure,0,1092.05,555.81,77,Manual Review
1237,Refrigerator,15,36,0,0,Physical Damage,1,944.78,803.57,458,Manual Review
1238,Tablet,25,24,1,1,Unknown,2,786.33,570.16,737,Manual Review
1239,Smartphone,24,12,1,1,Physical Damage,3,306.47,122.04,732,Invalid
1240,Camera,35,36,0,1,Battery Failure,4,1873.19,1494.25,1053,Manual Review
1241,Headphones,37,36,0,0,Water Damage,2,332.43,51.18,1101,Invalid
1242,TV,46,36,1,0,Manufacturing Defect,4,735.58,485.08,1388,Manual Review
1243,Tablet,18,24,1,1,Manufacturing Defect,2,385.94,156.69,551,Valid
1244,Laptop,59,24,0,0,Physical Damage,2,1902.91,673.82,1781,Invalid
1245,Tablet,58,36,0,0,Water Damage,2,342.3,47.3,1740,Invalid
1246,Headphones,30,24,0,0,Physical Damage,3,426.04,301.67,910,Manual Review
1247,TV,24,24,1,1,Battery Failure,2,1623.57,813.37,734,Valid
1248,Tablet,14,36,0,1,Battery Failure,4,1147.79,945.62,405,Manual Review
1249,Camera,45,24,1,1,Screen Damage,2,450.35,478.55,1342,Manual Review
1250,TV,50,12,1,0,Screen Damage,1,1262.03,1014.7,1501,Manual Review
1251,Laptop,7,12,1,1,Electrical Failure,2,2228.1,354.24,218,Valid
1252,Smartphone,33,36,1,1,Battery Failure,2,729.47,151.5,994,Valid
1253,Smartphone,21,36,1,0,Physical Damage,4,1268.73,998.45,630,Manual Review
1254,Headphones,2,12,1,1,Manufacturing Defect,0,167.15,38.13,47,Valid
1255,Laptop,39,36,0,0,Water Damage,3,2107.61,1503.31,1173,Invalid
1256,Laptop,39,24,0,0,Water Damage,2,1817.73,606.45,1163,Invalid
1257,Washing Machine,24,24,1,1,Electrical Failure,2,788.83,541.52,713,Valid
1258,Headphones,23,12,1,1,Electrical Failure,0,397.63,422.99,691,Manual Review
1259,Washing Machine,55,24,1,0,Water Damage,3,598.0,394.48,1648,Invalid
1260,Laptop,32,24,1,1,Physical Damage,4,1460.12,361.52,970,Invalid
1261,TV,3,12,1,1,Manufacturing Defect,1,1498.4,343.87,77,Valid
1262,Washing Machine,34,12,1,0,Water Damage,4,652.5,249.45,1019,Invalid
1263,Tablet,54,36,1,0,Unknown,4,377.26,265.42,1620,Invalid
1264,Washing Machine,9,12,1,1,Software Failure,0,1533.5,1130.47,258,Valid
1265,Tablet,15,12,0,0,Unknown,1,935.71,293.14,463,Invalid
1266,Laptop,43,36,1,1,Physical Damage,1,1576.87,526.13,1295,Invalid
1267,Washing Machine,13,24,1,1,Manufacturing Defect,1,1182.93,756.15,382,Manual Review
1268,TV,18,24,1,1,Software Failure,1,1105.09,743.2,548,Valid
1269,Washing Machine,16,12,1,1,Physical Damage,3,307.82,154.13,475,Invalid
1270,Washing Machine,50,36,1,0,Physical Damage,4,331.09,310.21,1498,Manual Review
1271,Refrigerator,7,24,0,1,Battery Failure,3,612.81,436.76,210,Manual Review
1272,Laptop,2,12,1,1,Electrical Failure,1,1112.08,774.2,75,Valid
1273,Washing Machine,48,24,0,0,Physical Damage,3,481.86,54.88,1452,Invalid
1274,Tablet,58,24,0,0,Physical Damage,4,1102.57,447.81,1740,Invalid
1275,TV,12,12,1,1,Electrical Failure,1,285.41,220.56,371,Valid
1276,TV,60,36,0,0,Unknown,2,474.43,69.15,1787,Invalid
1277,Refrigerator,21,24,1,1,Screen Damage,4,1437.02,1386.39,616,Manual Review
1278,Smartphone,7,12,1,1,Electrical Failure,0,1371.95,251.26,214,Valid
1279,Camera,31,36,1,1,Electrical Failure,0,801.93,654.94,937,Manual Review
1280,Smartphone,35,12,1,0,Software Failure,2,1038.53,1097.81,1041,Manual Review
1281,Laptop,22,12,0,0,Software Failure,1,2403.54,2432.38,663,Manual Review
1282,TV,36,36,1,1,Software Failure,0,1325.25,753.76,1067,Valid
1283,Camera,9,12,1,1,Battery Failure,2,2190.54,731.17,275,Valid
1284,Camera,42,36,0,0,Physical Damage,3,2157.58,572.5,1261,Invalid
1285,Laptop,54,12,0,1,Water Damage,2,2261.31,642.81,1607,Invalid
1286,Laptop,7,12,1,1,Software Failure,2,2487.66,367.73,224,Valid
1287,Smartphone,25,24,0,1,Physical Damage,4,1145.06,794.71,754,Invalid
1288,Camera,21,36,1,1,Software Failure,1,395.64,120.26,621,Valid
1289,Camera,1,12,0,0,Electrical Failure,1,1925.64,1923.49,40,Manual Review
1290,Refrigerator,57,24,1,1,Electrical Failure,1,2309.02,1160.27,1696,Manual Review
1291,Headphones,18,24,1,1,Manufacturing Defect,0,444.75,188.22,548,Valid
1292,Washing Machine,58,12,0,1,Water Damage,2,1341.37,254.99,1747,Invalid
1293,Refrigerator,18,24,1,0,Screen Damage,2,1074.08,903.37,533,Manual Review
1294,Laptop,45,12,0,1,Unknown,4,846.8,540.63,1336,Invalid
1295,Laptop,18,12,0,1,Screen Damage,1,1086.94,1017.83,541,Manual Review
1296,Refrigerator,25,36,1,1,Software Failure,0,1390.1,842.58,754,Valid
1297,Headphones,42,12,0,0,Physical Damage,4,135.18,35.44,1272,Invalid
1298,Smartphone,40,36,0,0,Unknown,3,356.72,154.13,1207,Invalid
1299,Laptop,1,36,1,1,Software Failure,1,2207.71,439.31,33,Valid
1300,Smartphone,34,12,1,0,Water Damage,4,181.1,93.76,1021,Manual Review
1301,Smartphone,47,36,1,0,Physical Damage,2,314.01,148.7,1395,Invalid
1302,Refrigerator,54,36,0,1,Unknown,4,516.19,334.27,1633,Invalid
1303,Headphones,2,24,1,1,Manufacturing Defect,2,452.68,359.51,63,Valid
1304,Camera,34,24,1,1,Water Damage,1,1314.98,1024.51,1021,Invalid
1305,Headphones,12,12,1,1,Software Failure,2,388.57,274.43,350,Valid
1306,Camera,5,12,1,1,Battery Failure,2,1877.57,526.38,147,Valid
1307,TV,6,12,0,0,Battery Failure,3,730.72,554.37,179,Manual Review
1308,Tablet,23,36,1,1,Manufacturing Defect,0,562.71,475.28,679,Valid
1309,Laptop,9,12,1,1,Battery Failure,2,745.53,374.63,282,Valid
1310,Laptop,53,24,0,0,Physical Damage,1,1569.0,192.99,1602,Invalid
1311,Tablet,18,24,1,1,Electrical Failure,1,951.02,332.22,537,Valid
1312,Refrigerator,11,12,1,1,Electrical Failure,1,2216.64,235.13,339,Valid
1313,Refrigerator,40,24,0,1,Electrical Failure,1,1185.32,996.01,1205,Manual Review
1314,Tablet,32,24,1,0,Physical Damage,0,378.19,292.08,971,Manual Review
1315,Headphones,3,12,1,1,Manufacturing Defect,0,397.05,58.07,82,Valid
1316,Refrigerator,54,36,0,0,Physical Damage,3,1537.37,1035.56,1619,Invalid
1317,Headphones,53,12,0,0,Unknown,1,39.89,35.44,1580,Manual Review
1318,Laptop,60,36,0,0,Water Damage,4,1021.65,809.21,1799,Invalid
1319,TV,14,36,1,1,Battery Failure,1,1630.13,1109.75,424,Valid
1320,Laptop,12,12,1,1,Software Failure,0,1946.59,520.53,366,Valid
1321,Camera,18,12,0,0,Physical Damage,3,1430.5,854.44,537,Invalid
1322,Headphones,9,12,1,1,Electrical Failure,1,82.94,20.29,260,Valid
1323,Camera,30,24,0,0,Unknown,2,1187.8,752.38,891,Invalid
1324,Smartphone,56,12,0,0,Unknown,4,876.48,555.45,1690,Invalid
1325,Tablet,50,12,0,0,Physical Damage,1,710.09,398.03,1515,Manual Review
1326,Tablet,30,12,0,0,Unknown,1,543.44,240.88,915,Invalid
1327,Tablet,43,36,0,0,Electrical Failure,0,633.63,521.46,1279,Manual Review
1328,Refrigerator,22,12,0,0,Water Damage,2,999.02,597.68,650,Invalid
1329,Headphones,38,24,0,1,Physical Damage,4,114.55,33.88,1129,Invalid
1330,Tablet,26,12,0,0,Water Damage,1,1111.83,436.0,768,Invalid
1331,Camera,19,24,1,1,Manufacturing Defect,2,443.51,363.71,579,Valid
1332,Washing Machine,55,24,1,1,Water Damage,3,1752.66,301.91,1655,Invalid
1333,Refrigerator,16,36,1,1,Electrical Failure,1,1436.06,780.88,489,Valid
1334,Headphones,51,24,1,0,Physical Damage,1,358.29,242.59,1531,Invalid
1335,Headphones,23,36,1,1,Physical Damage,2,419.04,324.86,684,Manual Review
1336,TV,60,24,0,1,Unknown,0,1327.18,946.87,1795,Manual Review
1337,Refrigerator,17,24,1,1,Electrical Failure,1,2460.77,428.07,510,Valid
1338,TV,13,36,1,0,Electrical Failure,0,1137.98,1219.02,383,Manual Review
1339,Headphones,22,36,0,0,Manufacturing Defect,1,294.16,238.2,675,Manual Review
1340,Headphones,27,36,1,1,Unknown,4,190.08,96.47,806,Manual Review
1341,Headphones,6,24,0,0,Water Damage,2,129.06,121.98,176,Manual Review
1342,Refrigerator,5,24,1,1,Manufacturing Defect,0,1284.31,547.13,150,Valid
1343,Tablet,3,24,1,1,Battery Failure,1,1127.0,860.43,88,Valid
1344,Laptop,3,36,1,1,Battery Failure,0,1853.8,1438.46,93,Valid
1345,Laptop,40,12,0,1,Unknown,4,2449.29,800.83,1203,Invalid
1346,Headphones,3,12,1,1,Software Failure,0,186.14,151.07,94,Valid
1347,Refrigerator,35,36,1,0,Unknown,2,2470.64,2010.11,1046,Manual Review
1348,Laptop,5,24,1,1,Battery Failure,2,1992.59,1077.89,165,Valid
1349,Smartphone,29,36,0,0,Battery Failure,0,329.98,237.66,866,Manual Review
1350,Tablet,51,24,1,0,Physical Damage,2,921.08,228.06,1526,Invalid
1351,Tablet,14,36,0,1,Water Damage,2,830.16,695.83,421,Manual Review
1352,Headphones,1,12,1,1,Software Failure,1,190.13,87.28,45,Valid
1353,Smartphone,20,36,1,0,Battery Failure,3,542.96,498.21,589,Manual Review
1354,Laptop,20,36,1,0,Electrical Failure,0,496.95,322.52,615,Manual Review
1355,Camera,51,36,1,0,Water Damage,3,1219.35,915.97,1532,Manual Review
1356,TV,21,36,1,1,Software Failure,1,1385.26,622.93,624,Valid
1357,Tablet,57,36,1,1,Screen Damage,4,756.78,617.95,1716,Manual Review
1358,TV,52,12,0,0,Software Failure,4,1624.62,911.69,1572,Manual Review
1359,Laptop,56,36,1,0,Physical Damage,1,2115.77,345.66,1693,Invalid
1360,Laptop,6,12,1,1,Electrical Failure,1,952.19,469.33,183,Valid
1361,Smartphone,21,36,1,1,Manufacturing Defect,0,828.85,446.03,642,Valid
1362,TV,8,12,1,1,Manufacturing Defect,0,807.75,259.43,255,Valid
1363,Headphones,20,36,1,1,Manufacturing Defect,1,31.42,9.14,591,Valid
1364,Refrigerator,33,36,1,1,Electrical Failure,1,573.1,358.97,992,Valid
1365,Refrigerator,39,12,0,0,Screen Damage,0,2325.45,2061.83,1167,Manual Review
1366,Laptop,56,24,1,0,Unknown,3,1587.71,804.57,1692,Invalid
1367,Headphones,30,36,0,0,Battery Failure,4,232.82,165.53,909,Manual Review
1368,Smartphone,51,36,1,1,Manufacturing Defect,1,597.21,602.08,1522,Manual Review
1369,Smartphone,18,36,1,1,Manufacturing Defect,0,1179.25,359.62,554,Valid
1370,Refrigerator,42,12,0,0,Screen Damage,0,1728.63,1537.08,1256,Manual Review
1371,Camera,36,24,0,1,Physical Damage,1,656.03,75.02,1077,Invalid
1372,Tablet,49,36,0,0,Unknown,4,1082.06,636.5,1480,Invalid
